current_density_A_per_cm2,voltage_V
0.010000,1.050405
0.025221,0.993997
0.040442,0.947594
0.055662,0.905331
0.070883,0.863906
0.086104,0.820291
0.101325,0.769815
0.116546,0.700008
0.131766,0.481965
0.146987,0.466523
0.162208,0.451886
0.177429,0.437926
0.192650,0.424542
0.207870,0.411654
0.223091,0.399198
0.238312,0.387122
0.253533,0.375381
0.268754,0.363940
0.283975,0.352768
0.299195,0.341838
0.314416,0.331128
0.329637,0.320619
0.344858,0.310293
0.360079,0.300135
0.375299,0.290132
0.390520,0.280272
0.405741,0.270545
0.420962,0.260942
0.436183,0.251454
0.451403,0.242073
0.466624,0.232793
0.481845,0.223608
0.497066,0.214512
0.512287,0.205499
0.527507,0.196565
0.542728,0.187707
0.557949,0.178918
0.573170,0.170197
0.588391,0.161540
0.603611,0.152943
0.618832,0.144403
0.634053,0.135918
0.649274,0.127486
0.664495,0.119104
0.679716,0.110769
0.694936,0.102480
0.710157,0.094235
0.725378,0.086032
0.740599,0.077869
0.755820,0.069745
