current_density_A_per_cm2,voltage_V
0.010000,1.053269
0.020676,1.014157
0.031353,0.981651
0.042029,0.953041
0.052706,0.926882
0.063382,0.902278
0.074059,0.878606
0.084735,0.855370
0.095412,0.832125
0.106088,0.808408
0.116764,0.783668
0.127441,0.757147
0.138117,0.727655
0.148794,0.693005
0.159470,0.648190
0.170147,0.575867
0.180823,0.437119
0.191500,0.427894
0.202176,0.418917
0.212852,0.410167
0.223529,0.401621
0.234205,0.393264
0.244882,0.385079
0.255558,0.377053
0.266235,0.369174
0.276911,0.361430
0.287587,0.353813
0.298264,0.346314
0.308940,0.338924
0.319617,0.331638
0.330293,0.324448
0.340970,0.317349
0.351646,0.310335
0.362323,0.303402
0.372999,0.296545
0.383675,0.289760
0.394352,0.283044
0.405028,0.276392
0.415705,0.269802
0.426381,0.263270
0.437058,0.256795
0.447734,0.250373
0.458411,0.244001
0.469087,0.237679
0.479763,0.231403
0.490440,0.225171
0.501116,0.218982
0.511793,0.212834
0.522469,0.206726
0.533146,0.200655
