current_density_A_per_cm2,voltage_V
0.010000,1.044356
0.022124,0.999203
0.034249,0.961369
0.046373,0.927261
0.058497,0.894889
0.070622,0.862804
0.082746,0.829587
0.094870,0.793349
0.106995,0.750678
0.119119,0.692790
0.131243,0.570931
0.143368,0.469180
0.155492,0.457685
0.167616,0.446647
0.179740,0.436007
0.191865,0.425720
0.203989,0.415744
0.216113,0.406049
0.228238,0.396605
0.240362,0.387388
0.252486,0.378379
0.264611,0.369558
0.276735,0.360911
0.288859,0.352422
0.300984,0.344081
0.313108,0.335876
0.325232,0.327797
0.337357,0.319835
0.349481,0.311983
0.361605,0.304235
0.373730,0.296582
0.385854,0.289019
0.397978,0.281542
0.410103,0.274145
0.422227,0.266824
0.434351,0.259574
0.446475,0.252393
0.458600,0.245275
0.470724,0.238219
0.482848,0.231221
0.494973,0.224279
0.507097,0.217389
0.519221,0.210550
0.531346,0.203759
0.543470,0.197014
0.555594,0.190313
0.567719,0.183654
0.579843,0.177036
0.591967,0.170457
0.604092,0.163915
