current_density_A_per_cm2,voltage_V
0.010000,1.055140
0.035726,0.979828
0.061452,0.926667
0.087179,0.882630
0.112905,0.843114
0.138631,0.805763
0.164357,0.768965
0.190083,0.731229
0.215810,0.690646
0.241536,0.643861
0.267262,0.582408
0.292988,0.461646
0.318714,0.352341
0.344441,0.336555
0.370167,0.321247
0.395893,0.306355
0.421619,0.291829
0.447346,0.277628
0.473072,0.263717
0.498798,0.250066
0.524524,0.236650
0.550250,0.223448
0.575977,0.210441
0.601703,0.197612
0.627429,0.184946
0.653155,0.172432
0.678881,0.160057
0.704608,0.147812
0.730334,0.135687
0.756060,0.123674
0.781786,0.111767
0.807512,0.099958
0.833239,0.088241
0.858965,0.076611
0.884691,0.065064
0.910417,0.053593
0.936143,0.050000
0.961870,0.050000
0.987596,0.050000
1.013322,0.050000
1.039048,0.050000
1.064774,0.050000
1.090501,0.050000
1.116227,0.050000
1.141953,0.050000
1.167679,0.050000
1.193406,0.050000
1.219132,0.050000
1.244858,0.050000
1.270584,0.050000
