current_density_A_per_cm2,voltage_V
0.010000,1.053074
0.019043,1.022981
0.028086,0.997982
0.037128,0.976278
0.046171,0.956869
0.055214,0.939138
0.064257,0.922674
0.073300,0.907194
0.082342,0.892487
0.091385,0.878396
0.100428,0.864794
0.109471,0.851582
0.118513,0.838675
0.127556,0.826001
0.136599,0.813496
0.145642,0.801101
0.154685,0.788760
0.163727,0.776420
0.172770,0.764025
0.181813,0.751518
0.190856,0.738836
0.199899,0.725910
0.208941,0.712658
0.217984,0.698981
0.227027,0.684759
0.236070,0.669836
0.245112,0.654004
0.254155,0.636978
0.263198,0.618337
0.272241,0.597430
0.281284,0.573156
0.290326,0.543417
0.299369,0.503350
0.308412,0.436173
0.317455,0.358351
0.326498,0.352872
0.335540,0.347456
0.344583,0.342101
0.353626,0.336804
0.362669,0.331561
0.371712,0.326371
0.380754,0.321231
0.389797,0.316139
0.398840,0.311092
0.407883,0.306089
0.416925,0.301128
0.425968,0.296207
0.435011,0.291325
0.444054,0.286479
0.453097,0.281670
