current_density_A_per_cm2,voltage_V
0.010000,1.041325
0.014392,1.024370
0.018783,1.008865
0.023175,0.994473
0.027566,0.980955
0.031958,0.968130
0.036349,0.955861
0.040741,0.944037
0.045132,0.932570
0.049524,0.921383
0.053915,0.910411
0.058307,0.899595
0.062699,0.888882
0.067090,0.878222
0.071482,0.867564
0.075873,0.856859
0.080265,0.846055
0.084656,0.835094
0.089048,0.823915
0.093439,0.812444
0.097831,0.800597
0.102222,0.788268
0.106614,0.775325
0.111006,0.761596
0.115397,0.746846
0.119789,0.730744
0.124180,0.712793
0.128572,0.692199
0.132963,0.667560
0.137355,0.636019
0.141746,0.590096
0.146138,0.493554
0.150529,0.464761
0.154921,0.460780
0.159312,0.456858
0.163704,0.452992
0.168096,0.449179
0.172487,0.445417
0.176879,0.441704
0.181270,0.438038
0.185662,0.434416
0.190053,0.430836
0.194445,0.427298
0.198836,0.423799
0.203228,0.420337
0.207619,0.416911
0.212011,0.413521
0.216403,0.410163
0.220794,0.406838
0.225186,0.403544
