current_density_A_per_m2,voltage_V
0.000000,1.209760
268.362981,0.000000
536.725962,0.000000
805.088944,0.000000
1073.451925,0.000000
1341.814906,0.000000
1610.177887,0.000000
1878.540869,0.000000
2146.903850,0.000000
2415.266831,0.000000
2683.629812,0.000000
2951.992793,0.000000
3220.355775,0.000000
3488.718756,0.000000
3757.081737,0.000000
4025.444718,0.000000
4293.807700,0.000000
4562.170681,0.000000
4830.533662,0.000000
5098.896643,0.000000
5367.259625,0.000000
5635.622606,0.000000
5903.985587,0.000000
6172.348568,0.000000
6440.711549,0.000000
6709.074531,0.000000
6977.437512,0.000000
7245.800493,0.000000
7514.163474,0.000000
7782.526456,0.000000
8050.889437,0.000000
8319.252418,0.000000
8587.615399,0.000000
8855.978380,0.000000
9124.341362,0.000000
9392.704343,0.000000
9661.067324,0.000000
9929.430305,0.000000
10197.793287,0.000000
10466.156268,0.000000
10734.519249,0.000000
11002.882230,0.000000
11271.245212,0.000000
11539.608193,0.000000
11807.971174,0.000000
12076.334155,0.000000
12344.697136,0.000000
12613.060118,0.000000
12881.423099,0.000000
13149.786080,0.000000
13418.149061,0.000000
13686.512043,0.000000
13954.875024,0.000000
14223.238005,0.000000
14491.600986,0.000000
14759.963967,0.000000
15028.326949,0.000000
15296.689930,0.000000
15565.052911,0.000000
15833.415892,0.000000
