current_density_A_per_cm2,voltage_V
0.010000,1.044107
0.030713,0.962423
0.051426,0.890104
0.072139,0.807186
0.092852,0.623455
0.113565,0.495933
0.134278,0.473266
0.154991,0.452370
0.175704,0.432846
0.196417,0.414420
0.217130,0.396889
0.237843,0.380103
0.258556,0.363948
0.279269,0.348332
0.299982,0.333184
0.320695,0.318444
0.341408,0.304065
0.362121,0.290006
0.382834,0.276234
0.403547,0.262719
0.424260,0.249437
0.444973,0.236367
0.465686,0.223491
0.486399,0.210791
0.507112,0.198255
0.527825,0.185868
0.548538,0.173622
0.569251,0.161504
0.589964,0.149507
0.610677,0.137622
0.631390,0.125842
0.652102,0.114161
0.672815,0.102572
0.693528,0.091070
0.714241,0.079650
0.734954,0.068308
0.755667,0.057039
0.776380,0.050000
0.797093,0.050000
0.817806,0.050000
0.838519,0.050000
0.859232,0.050000
0.879945,0.050000
0.900658,0.050000
0.921371,0.050000
0.942084,0.050000
0.962797,0.050000
0.983510,0.050000
1.004223,0.050000
1.024936,0.050000
