current_density_A_per_cm2,voltage_V
0.010000,1.033683
0.037789,0.942826
0.065579,0.869795
0.093368,0.793232
0.121158,0.675267
0.148947,0.462964
0.176736,0.439398
0.204526,0.417720
0.232315,0.397490
0.260105,0.378403
0.287894,0.360243
0.315683,0.342850
0.343473,0.326102
0.371262,0.309903
0.399052,0.294178
0.426841,0.278866
0.454630,0.263917
0.482420,0.249290
0.510209,0.234951
0.537999,0.220869
0.565788,0.207020
0.593577,0.193382
0.621367,0.179936
0.649156,0.166667
0.676946,0.153559
0.704735,0.140601
0.732524,0.127780
0.760314,0.115087
0.788103,0.102514
0.815893,0.090051
0.843682,0.077692
0.871471,0.065430
0.899261,0.053259
0.927050,0.050000
0.954840,0.050000
0.982629,0.050000
1.010418,0.050000
1.038208,0.050000
1.065997,0.050000
1.093787,0.050000
1.121576,0.050000
1.149365,0.050000
1.177155,0.050000
1.204944,0.050000
1.232734,0.050000
1.260523,0.050000
1.288312,0.050000
1.316102,0.050000
1.343891,0.050000
1.371681,0.050000
