current_density_A_per_m2,voltage_V
0.000000,1.205802
178.433904,0.000000
356.867808,0.000000
535.301713,0.000000
713.735617,0.000000
892.169521,0.000000
1070.603425,0.000000
1249.037329,0.000000
1427.471233,0.000000
1605.905138,0.000000
1784.339042,0.000000
1962.772946,0.000000
2141.206850,0.000000
2319.640754,0.000000
2498.074659,0.000000
2676.508563,0.000000
2854.942467,0.000000
3033.376371,0.000000
3211.810275,0.000000
3390.244179,0.000000
3568.678084,0.000000
3747.111988,0.000000
3925.545892,0.000000
4103.979796,0.000000
4282.413700,0.000000
4460.847605,0.000000
4639.281509,0.000000
4817.715413,0.000000
4996.149317,0.000000
5174.583221,0.000000
5353.017125,0.000000
5531.451030,0.000000
5709.884934,0.000000
5888.318838,0.000000
6066.752742,0.000000
6245.186646,0.000000
6423.620551,0.000000
6602.054455,0.000000
6780.488359,0.000000
6958.922263,0.000000
7137.356167,0.000000
7315.790072,0.000000
7494.223976,0.000000
7672.657880,0.000000
7851.091784,0.000000
8029.525688,0.000000
8207.959592,0.000000
8386.393497,0.000000
8564.827401,0.000000
8743.261305,0.000000
8921.695209,0.000000
9100.129113,0.000000
9278.563018,0.000000
9456.996922,0.000000
9635.430826,0.000000
9813.864730,0.000000
9992.298634,0.000000
10170.732538,0.000000
10349.166443,0.000000
10527.600347,0.000000
