current_density_A_per_cm2,voltage_V
0.010000,1.036599
0.030047,0.969345
0.050095,0.916149
0.070142,0.867571
0.090189,0.818373
0.110237,0.762384
0.130284,0.683489
0.150331,0.463062
0.170378,0.445768
0.190426,0.429517
0.210473,0.414120
0.230520,0.399434
0.250568,0.385349
0.270615,0.371779
0.290662,0.358656
0.310710,0.345923
0.330757,0.333535
0.350804,0.321453
0.370851,0.309645
0.390899,0.298083
0.410946,0.286745
0.430993,0.275609
0.451041,0.264658
0.471088,0.253877
0.491135,0.243253
0.511183,0.232772
0.531230,0.222424
0.551277,0.212201
0.571324,0.202093
0.591372,0.192092
0.611419,0.182193
0.631466,0.172387
0.651514,0.162670
0.671561,0.153037
0.691608,0.143482
0.711656,0.134002
0.731703,0.124592
0.751750,0.115249
0.771797,0.105968
0.791845,0.096748
0.811892,0.087585
0.831939,0.078476
0.851987,0.069419
0.872034,0.060412
0.892081,0.051452
0.912129,0.050000
0.932176,0.050000
0.952223,0.050000
0.972271,0.050000
0.992318,0.050000
