current_density_A_per_cm2,voltage_V
0.010000,1.042923
0.017164,1.015598
0.024328,0.991571
0.031492,0.969734
0.038656,0.949396
0.045820,0.930083
0.052984,0.911441
0.060148,0.893183
0.067312,0.875057
0.074476,0.856815
0.081640,0.838194
0.088804,0.818886
0.095968,0.798491
0.103132,0.776444
0.110296,0.751867
0.117460,0.723225
0.124624,0.687357
0.131788,0.635689
0.138952,0.520096
0.146115,0.468219
0.153279,0.461556
0.160443,0.455054
0.167607,0.448701
0.174771,0.442484
0.181935,0.436396
0.189099,0.430425
0.196263,0.424565
0.203427,0.418809
0.210591,0.413149
0.217755,0.407580
0.224919,0.402097
0.232083,0.396694
0.239247,0.391367
0.246411,0.386112
0.253575,0.380926
0.260739,0.375803
0.267903,0.370742
0.275067,0.365740
0.282231,0.360792
0.289395,0.355898
0.296559,0.351054
0.303723,0.346259
0.310887,0.341509
0.318051,0.336803
0.325215,0.332140
0.332379,0.327518
0.339543,0.322934
0.346707,0.318388
0.353871,0.313877
0.361035,0.309401
