current_density_A_per_m2,voltage_V
0.000000,1.208650
243.151798,0.000000
486.303596,0.000000
729.455393,0.000000
972.607191,0.000000
1215.758989,0.000000
1458.910787,0.000000
1702.062584,0.000000
1945.214382,0.000000
2188.366180,0.000000
2431.517978,0.000000
2674.669775,0.000000
2917.821573,0.000000
3160.973371,0.000000
3404.125169,0.000000
3647.276967,0.000000
3890.428764,0.000000
4133.580562,0.000000
4376.732360,0.000000
4619.884158,0.000000
4863.035955,0.000000
5106.187753,0.000000
5349.339551,0.000000
5592.491349,0.000000
5835.643147,0.000000
6078.794944,0.000000
6321.946742,0.000000
6565.098540,0.000000
6808.250338,0.000000
7051.402135,0.000000
7294.553933,0.000000
7537.705731,0.000000
7780.857529,0.000000
8024.009326,0.000000
8267.161124,0.000000
8510.312922,0.000000
8753.464720,0.000000
8996.616518,0.000000
9239.768315,0.000000
9482.920113,0.000000
9726.071911,0.000000
9969.223709,0.000000
10212.375506,0.000000
10455.527304,0.000000
10698.679102,0.000000
10941.830900,0.000000
11184.982697,0.000000
11428.134495,0.000000
11671.286293,0.000000
11914.438091,0.000000
12157.589889,0.000000
12400.741686,0.000000
12643.893484,0.000000
12887.045282,0.000000
13130.197080,0.000000
13373.348877,0.000000
13616.500675,0.000000
13859.652473,0.000000
14102.804271,0.000000
14345.956068,0.000000
