current_density_A_per_cm2,voltage_V
0.010000,1.064881
0.034979,0.982379
0.059958,0.920275
0.084937,0.864909
0.109916,0.809950
0.134895,0.748877
0.159874,0.665778
0.184853,0.438182
0.209831,0.416289
0.234810,0.395563
0.259789,0.375784
0.284768,0.356791
0.309747,0.338460
0.334726,0.320693
0.359705,0.303415
0.384684,0.286562
0.409663,0.270084
0.434642,0.253938
0.459621,0.238089
0.484600,0.222506
0.509579,0.207165
0.534558,0.192042
0.559537,0.177118
0.584516,0.162377
0.609494,0.147804
0.634473,0.133385
0.659452,0.119109
0.684431,0.104967
0.709410,0.090947
0.734389,0.077043
0.759368,0.063247
0.784347,0.050000
0.809326,0.050000
0.834305,0.050000
0.859284,0.050000
0.884263,0.050000
0.909242,0.050000
0.934221,0.050000
0.959200,0.050000
0.984178,0.050000
1.009157,0.050000
1.034136,0.050000
1.059115,0.050000
1.084094,0.050000
1.109073,0.050000
1.134052,0.050000
1.159031,0.050000
1.184010,0.050000
1.208989,0.050000
1.233968,0.050000
