current_density_A_per_m2,voltage_V
0.000000,1.209382
259.773882,0.000000
519.547764,0.000000
779.321646,0.000000
1039.095528,0.000000
1298.869409,0.000000
1558.643291,0.000000
1818.417173,0.000000
2078.191055,0.000000
2337.964937,0.000000
2597.738819,0.000000
2857.512701,0.000000
3117.286583,0.000000
3377.060465,0.000000
3636.834346,0.000000
3896.608228,0.000000
4156.382110,0.000000
4416.155992,0.000000
4675.929874,0.000000
4935.703756,0.000000
5195.477638,0.000000
5455.251520,0.000000
5715.025402,0.000000
5974.799283,0.000000
6234.573165,0.000000
6494.347047,0.000000
6754.120929,0.000000
7013.894811,0.000000
7273.668693,0.000000
7533.442575,0.000000
7793.216457,0.000000
8052.990339,0.000000
8312.764220,0.000000
8572.538102,0.000000
8832.311984,0.000000
9092.085866,0.000000
9351.859748,0.000000
9611.633630,0.000000
9871.407512,0.000000
10131.181394,0.000000
10390.955276,0.000000
10650.729157,0.000000
10910.503039,0.000000
11170.276921,0.000000
11430.050803,0.000000
11689.824685,0.000000
11949.598567,0.000000
12209.372449,0.000000
12469.146331,0.000000
12728.920213,0.000000
12988.694094,0.000000
13248.467976,0.000000
13508.241858,0.000000
13768.015740,0.000000
14027.789622,0.000000
14287.563504,0.000000
14547.337386,0.000000
14807.111268,0.000000
15066.885150,0.000000
15326.659032,0.000000
