current_density_A_per_cm2,voltage_V
0.010000,1.061151
0.013878,1.046731
0.017755,1.033586
0.021633,1.021463
0.025510,1.010176
0.029388,0.999585
0.033265,0.989582
0.037143,0.980081
0.041020,0.971013
0.044898,0.962322
0.048776,0.953962
0.052653,0.945893
0.056531,0.938082
0.060408,0.930501
0.064286,0.923126
0.068163,0.915935
0.072041,0.908910
0.075918,0.902033
0.079796,0.895292
0.083673,0.888671
0.087551,0.882160
0.091429,0.875748
0.095306,0.869424
0.099184,0.863180
0.103061,0.857008
0.106939,0.850900
0.110816,0.844848
0.114694,0.838845
0.118571,0.832886
0.122449,0.826964
0.126327,0.821072
0.130204,0.815206
0.134082,0.809359
0.137959,0.803527
0.141837,0.797703
0.145714,0.791883
0.149592,0.786060
0.153469,0.780230
0.157347,0.774386
0.161224,0.768524
0.165102,0.762636
0.168980,0.756718
0.172857,0.750761
0.176735,0.744761
0.180612,0.738709
0.184490,0.732597
0.188367,0.726418
0.192245,0.720162
0.196122,0.713819
0.200000,0.707378
