current_density_A_per_m2,voltage_V
0.000000,1.208018
228.795622,0.000000
457.591244,0.000000
686.386865,0.000000
915.182487,0.000000
1143.978109,0.000000
1372.773731,0.000000
1601.569353,0.000000
1830.364974,0.000000
2059.160596,0.000000
2287.956218,0.000000
2516.751840,0.000000
2745.547462,0.000000
2974.343083,0.000000
3203.138705,0.000000
3431.934327,0.000000
3660.729949,0.000000
3889.525571,0.000000
4118.321192,0.000000
4347.116814,0.000000
4575.912436,0.000000
4804.708058,0.000000
5033.503680,0.000000
5262.299301,0.000000
5491.094923,0.000000
5719.890545,0.000000
5948.686167,0.000000
6177.481789,0.000000
6406.277410,0.000000
6635.073032,0.000000
6863.868654,0.000000
7092.664276,0.000000
7321.459898,0.000000
7550.255519,0.000000
7779.051141,0.000000
8007.846763,0.000000
8236.642385,0.000000
8465.438007,0.000000
8694.233628,0.000000
8923.029250,0.000000
9151.824872,0.000000
9380.620494,0.000000
9609.416116,0.000000
9838.211737,0.000000
10067.007359,0.000000
10295.802981,0.000000
10524.598603,0.000000
10753.394225,0.000000
10982.189846,0.000000
11210.985468,0.000000
11439.781090,0.000000
11668.576712,0.000000
11897.372334,0.000000
12126.167955,0.000000
12354.963577,0.000000
12583.759199,0.000000
12812.554821,0.000000
13041.350442,0.000000
13270.146064,0.000000
13498.941686,0.000000
