current_density_A_per_cm2,voltage_V
0.010000,1.074377
0.020316,1.039240
0.030633,1.010738
0.040949,0.986367
0.051266,0.964806
0.061582,0.945272
0.071899,0.927260
0.082215,0.910428
0.092532,0.894529
0.102848,0.879379
0.113164,0.864839
0.123481,0.850798
0.133797,0.837166
0.144114,0.823868
0.154430,0.810842
0.164747,0.798033
0.175063,0.785391
0.185379,0.772873
0.195696,0.760437
0.206012,0.748044
0.216329,0.735653
0.226645,0.723226
0.236962,0.710720
0.247278,0.698092
0.257595,0.685292
0.267911,0.672266
0.278227,0.658950
0.288544,0.645266
0.298860,0.631122
0.309177,0.616401
0.319493,0.600949
0.329810,0.584564
0.340126,0.566958
0.350442,0.547716
0.360759,0.526186
0.371075,0.501267
0.381392,0.470860
0.391708,0.430086
0.402025,0.362084
0.412341,0.294267
0.422658,0.288089
0.432974,0.281966
0.443290,0.275893
0.453607,0.269870
0.463923,0.263894
0.474240,0.257962
0.484556,0.252074
0.494873,0.246226
0.505189,0.240419
0.515506,0.234650
