current_density_A_per_cm2,voltage_V
0.010000,1.057642
0.035025,0.980401
0.060051,0.924836
0.085076,0.878025
0.110101,0.835185
0.135127,0.793621
0.160152,0.751080
0.185177,0.704683
0.210202,0.648775
0.235228,0.564195
0.260253,0.381812
0.285278,0.364271
0.310304,0.347391
0.335329,0.331076
0.360354,0.315248
0.385380,0.299845
0.410405,0.284817
0.435430,0.270121
0.460455,0.255721
0.485481,0.241587
0.510506,0.227694
0.535531,0.214020
0.560557,0.200544
0.585582,0.187251
0.610607,0.174125
0.635633,0.161154
0.660658,0.148326
0.685683,0.135631
0.710709,0.123059
0.735734,0.110601
0.760759,0.098252
0.785784,0.086003
0.810810,0.073849
0.835835,0.061784
0.860860,0.050000
0.885886,0.050000
0.910911,0.050000
0.935936,0.050000
0.960962,0.050000
0.985987,0.050000
1.011012,0.050000
1.036037,0.050000
1.061063,0.050000
1.086088,0.050000
1.111113,0.050000
1.136139,0.050000
1.161164,0.050000
1.186189,0.050000
1.211215,0.050000
1.236240,0.050000
