current_density_A_per_cm2,voltage_V
0.010000,1.051955
0.028628,0.984064
0.047255,0.929356
0.065883,0.878940
0.084511,0.827513
0.103138,0.768332
0.121766,0.681836
0.140394,0.471020
0.159021,0.452531
0.177649,0.435112
0.196277,0.418570
0.214904,0.402760
0.233532,0.387570
0.252160,0.372912
0.270787,0.358715
0.289415,0.344923
0.308043,0.331487
0.326670,0.318369
0.345298,0.305535
0.363926,0.292957
0.382553,0.280611
0.401181,0.268475
0.419809,0.256532
0.438436,0.244765
0.457064,0.233161
0.475691,0.221707
0.494319,0.210391
0.512947,0.199205
0.531574,0.188138
0.550202,0.177184
0.568830,0.166335
0.587457,0.155584
0.606085,0.144926
0.624713,0.134355
0.643340,0.123866
0.661968,0.113454
0.680596,0.103116
0.699223,0.092847
0.717851,0.082644
0.736479,0.072504
0.755106,0.062424
0.773734,0.052400
0.792362,0.050000
0.810989,0.050000
0.829617,0.050000
0.848245,0.050000
0.866872,0.050000
0.885500,0.050000
0.904128,0.050000
0.922755,0.050000
