current_density_A_per_cm2,voltage_V
0.010000,1.062858
0.039903,0.974186
0.069806,0.912623
0.099709,0.861112
0.129612,0.813863
0.159515,0.767638
0.189418,0.719548
0.219321,0.665329
0.249224,0.594348
0.279127,0.432868
0.309030,0.348947
0.338933,0.329173
0.368836,0.310088
0.398739,0.291588
0.428642,0.273593
0.458545,0.256038
0.488448,0.238870
0.518351,0.222043
0.548255,0.205522
0.578158,0.189275
0.608061,0.173274
0.637964,0.157498
0.667867,0.141926
0.697770,0.126541
0.727673,0.111327
0.757576,0.096272
0.787479,0.081363
0.817382,0.066589
0.847285,0.051941
0.877188,0.050000
0.907091,0.050000
0.936994,0.050000
0.966897,0.050000
0.996800,0.050000
1.026703,0.050000
1.056606,0.050000
1.086509,0.050000
1.116412,0.050000
1.146315,0.050000
1.176218,0.050000
1.206121,0.050000
1.236024,0.050000
1.265927,0.050000
1.295830,0.050000
1.325733,0.050000
1.355636,0.050000
1.385539,0.050000
1.415442,0.050000
1.445345,0.050000
1.475248,0.050000
