current_density_A_per_cm2,voltage_V
0.010000,1.036937
0.015934,1.012173
0.021869,0.989600
0.027803,0.968462
0.033738,0.948228
0.039672,0.928487
0.045607,0.908880
0.051541,0.889058
0.057476,0.868632
0.063410,0.847123
0.069345,0.823856
0.075279,0.797774
0.081214,0.766961
0.087148,0.727219
0.093083,0.665424
0.099017,0.513161
0.104952,0.506298
0.110886,0.499647
0.116821,0.493190
0.122755,0.486910
0.128690,0.480792
0.134624,0.474824
0.140559,0.468995
0.146493,0.463295
0.152428,0.457713
0.158362,0.452243
0.164297,0.446878
0.170231,0.441610
0.176165,0.436433
0.182100,0.431342
0.188034,0.426333
0.193969,0.421400
0.199903,0.416539
0.205838,0.411747
0.211772,0.407019
0.217707,0.402354
0.223641,0.397747
0.229576,0.393195
0.235510,0.388697
0.241445,0.384250
0.247379,0.379851
0.253314,0.375498
0.259248,0.371190
0.265183,0.366924
0.271117,0.362699
0.277052,0.358513
0.282986,0.354364
0.288921,0.350252
0.294855,0.346174
0.300790,0.342129
