current_density_A_per_m2,voltage_V
0.000000,1.206537
195.144425,0.000000
390.288850,0.000000
585.433275,0.000000
780.577700,0.000000
975.722125,0.000000
1170.866550,0.000000
1366.010975,0.000000
1561.155400,0.000000
1756.299825,0.000000
1951.444249,0.000000
2146.588674,0.000000
2341.733099,0.000000
2536.877524,0.000000
2732.021949,0.000000
2927.166374,0.000000
3122.310799,0.000000
3317.455224,0.000000
3512.599649,0.000000
3707.744074,0.000000
3902.888499,0.000000
4098.032924,0.000000
4293.177349,0.000000
4488.321774,0.000000
4683.466199,0.000000
4878.610624,0.000000
5073.755049,0.000000
5268.899474,0.000000
5464.043899,0.000000
5659.188323,0.000000
5854.332748,0.000000
6049.477173,0.000000
6244.621598,0.000000
6439.766023,0.000000
6634.910448,0.000000
6830.054873,0.000000
7025.199298,0.000000
7220.343723,0.000000
7415.488148,0.000000
7610.632573,0.000000
7805.776998,0.000000
8000.921423,0.000000
8196.065848,0.000000
8391.210273,0.000000
8586.354698,0.000000
8781.499123,0.000000
8976.643548,0.000000
9171.787972,0.000000
9366.932397,0.000000
9562.076822,0.000000
9757.221247,0.000000
9952.365672,0.000000
10147.510097,0.000000
10342.654522,0.000000
10537.798947,0.000000
10732.943372,0.000000
10928.087797,0.000000
11123.232222,0.000000
11318.376647,0.000000
11513.521072,0.000000
