current_density_A_per_cm2,voltage_V
0.010000,1.046195
0.026322,0.985025
0.042644,0.934767
0.058966,0.888356
0.075288,0.841457
0.091610,0.788983
0.107932,0.719106
0.124253,0.537289
0.140575,0.468506
0.156897,0.452643
0.173219,0.437622
0.189541,0.423306
0.205863,0.409589
0.222185,0.396388
0.238507,0.383636
0.254829,0.371276
0.271151,0.359265
0.287473,0.347564
0.303795,0.336141
0.320116,0.324968
0.336438,0.314022
0.352760,0.303283
0.369082,0.292734
0.385404,0.282357
0.401726,0.272141
0.418048,0.262071
0.434370,0.252139
0.450692,0.242334
0.467014,0.232648
0.483336,0.223072
0.499658,0.213600
0.515980,0.204225
0.532301,0.194941
0.548623,0.185744
0.564945,0.176627
0.581267,0.167588
0.597589,0.158620
0.613911,0.149722
0.630233,0.140889
0.646555,0.132118
0.662877,0.123407
0.679199,0.114751
0.695521,0.106149
0.711843,0.097599
0.728164,0.089097
0.744486,0.080642
0.760808,0.072233
0.777130,0.063866
0.793452,0.055540
0.809774,0.050000
