current_density_A_per_m2,voltage_V
0.000000,1.205652
175.022085,0.000000
350.044171,0.000000
525.066256,0.000000
700.088341,0.000000
875.110427,0.000000
1050.132512,0.000000
1225.154597,0.000000
1400.176683,0.000000
1575.198768,0.000000
1750.220853,0.000000
1925.242939,0.000000
2100.265024,0.000000
2275.287109,0.000000
2450.309194,0.000000
2625.331280,0.000000
2800.353365,0.000000
2975.375450,0.000000
3150.397536,0.000000
3325.419621,0.000000
3500.441706,0.000000
3675.463792,0.000000
3850.485877,0.000000
4025.507962,0.000000
4200.530048,0.000000
4375.552133,0.000000
4550.574218,0.000000
4725.596304,0.000000
4900.618389,0.000000
5075.640474,0.000000
5250.662560,0.000000
5425.684645,0.000000
5600.706730,0.000000
5775.728816,0.000000
5950.750901,0.000000
6125.772986,0.000000
6300.795072,0.000000
6475.817157,0.000000
6650.839242,0.000000
6825.861327,0.000000
7000.883413,0.000000
7175.905498,0.000000
7350.927583,0.000000
7525.949669,0.000000
7700.971754,0.000000
7875.993839,0.000000
8051.015925,0.000000
8226.038010,0.000000
8401.060095,0.000000
8576.082181,0.000000
8751.104266,0.000000
8926.126351,0.000000
9101.148437,0.000000
9276.170522,0.000000
9451.192607,0.000000
9626.214693,0.000000
9801.236778,0.000000
9976.258863,0.000000
10151.280949,0.000000
10326.303034,0.000000
