current_density_A_per_m2,voltage_V
0.000000,1.208602
242.066430,0.000000
484.132860,0.000000
726.199291,0.000000
968.265721,0.000000
1210.332151,0.000000
1452.398581,0.000000
1694.465012,0.000000
1936.531442,0.000000
2178.597872,0.000000
2420.664302,0.000000
2662.730732,0.000000
2904.797163,0.000000
3146.863593,0.000000
3388.930023,0.000000
3630.996453,0.000000
3873.062883,0.000000
4115.129314,0.000000
4357.195744,0.000000
4599.262174,0.000000
4841.328604,0.000000
5083.395035,0.000000
5325.461465,0.000000
5567.527895,0.000000
5809.594325,0.000000
6051.660755,0.000000
6293.727186,0.000000
6535.793616,0.000000
6777.860046,0.000000
7019.926476,0.000000
7261.992906,0.000000
7504.059337,0.000000
7746.125767,0.000000
7988.192197,0.000000
8230.258627,0.000000
8472.325058,0.000000
8714.391488,0.000000
8956.457918,0.000000
9198.524348,0.000000
9440.590778,0.000000
9682.657209,0.000000
9924.723639,0.000000
10166.790069,0.000000
10408.856499,0.000000
10650.922929,0.000000
10892.989360,0.000000
11135.055790,0.000000
11377.122220,0.000000
11619.188650,0.000000
11861.255081,0.000000
12103.321511,0.000000
12345.387941,0.000000
12587.454371,0.000000
12829.520801,0.000000
13071.587232,0.000000
13313.653662,0.000000
13555.720092,0.000000
13797.786522,0.000000
14039.852953,0.000000
14281.919383,0.000000
