current_density_A_per_m2,voltage_V
0.000000,1.206865
202.593218,0.000000
405.186436,0.000000
607.779655,0.000000
810.372873,0.000000
1012.966091,0.000000
1215.559309,0.000000
1418.152528,0.000000
1620.745746,0.000000
1823.338964,0.000000
2025.932182,0.000000
2228.525401,0.000000
2431.118619,0.000000
2633.711837,0.000000
2836.305055,0.000000
3038.898274,0.000000
3241.491492,0.000000
3444.084710,0.000000
3646.677928,0.000000
3849.271147,0.000000
4051.864365,0.000000
4254.457583,0.000000
4457.050801,0.000000
4659.644020,0.000000
4862.237238,0.000000
5064.830456,0.000000
5267.423674,0.000000
5470.016893,0.000000
5672.610111,0.000000
5875.203329,0.000000
6077.796547,0.000000
6280.389766,0.000000
6482.982984,0.000000
6685.576202,0.000000
6888.169420,0.000000
7090.762639,0.000000
7293.355857,0.000000
7495.949075,0.000000
7698.542293,0.000000
7901.135512,0.000000
8103.728730,0.000000
8306.321948,0.000000
8508.915166,0.000000
8711.508385,0.000000
8914.101603,0.000000
9116.694821,0.000000
9319.288039,0.000000
9521.881258,0.000000
9724.474476,0.000000
9927.067694,0.000000
10129.660912,0.000000
10332.254131,0.000000
10534.847349,0.000000
10737.440567,0.000000
10940.033785,0.000000
11142.627004,0.000000
11345.220222,0.000000
11547.813440,0.000000
11750.406658,0.000000
11952.999877,0.000000
