current_density_A_per_m2,voltage_V
0.000000,1.208732
245.018198,0.000000
490.036396,0.000000
735.054594,0.000000
980.072792,0.000000
1225.090990,0.000000
1470.109188,0.000000
1715.127387,0.000000
1960.145585,0.000000
2205.163783,0.000000
2450.181981,0.000000
2695.200179,0.000000
2940.218377,0.000000
3185.236575,0.000000
3430.254773,0.000000
3675.272971,0.000000
3920.291169,0.000000
4165.309367,0.000000
4410.327565,0.000000
4655.345763,0.000000
4900.363962,0.000000
5145.382160,0.000000
5390.400358,0.000000
5635.418556,0.000000
5880.436754,0.000000
6125.454952,0.000000
6370.473150,0.000000
6615.491348,0.000000
6860.509546,0.000000
7105.527744,0.000000
7350.545942,0.000000
7595.564140,0.000000
7840.582338,0.000000
8085.600537,0.000000
8330.618735,0.000000
8575.636933,0.000000
8820.655131,0.000000
9065.673329,0.000000
9310.691527,0.000000
9555.709725,0.000000
9800.727923,0.000000
10045.746121,0.000000
10290.764319,0.000000
10535.782517,0.000000
10780.800715,0.000000
11025.818913,0.000000
11270.837112,0.000000
11515.855310,0.000000
11760.873508,0.000000
12005.891706,0.000000
12250.909904,0.000000
12495.928102,0.000000
12740.946300,0.000000
12985.964498,0.000000
13230.982696,0.000000
13476.000894,0.000000
13721.019092,0.000000
13966.037290,0.000000
14211.055488,0.000000
14456.073686,0.000000
