current_density_A_per_cm2,voltage_V
0.010000,1.046064
0.015156,1.026912
0.020313,1.009774
0.025469,0.994145
0.030625,0.979681
0.035782,0.966139
0.040938,0.953336
0.046094,0.941135
0.051251,0.929426
0.056407,0.918122
0.061564,0.907150
0.066720,0.896449
0.071876,0.885964
0.077033,0.875650
0.082189,0.865465
0.087345,0.855368
0.092502,0.845322
0.097658,0.835290
0.102814,0.825237
0.107971,0.815125
0.113127,0.804913
0.118283,0.794558
0.123440,0.784013
0.128596,0.773223
0.133753,0.762124
0.138909,0.750637
0.144065,0.738669
0.149222,0.726100
0.154378,0.712773
0.159534,0.698476
0.164691,0.682913
0.169847,0.665646
0.175003,0.645989
0.180160,0.622764
0.185316,0.593685
0.190472,0.553277
0.195629,0.481082
0.200785,0.424586
0.205941,0.420582
0.211098,0.416628
0.216254,0.412721
0.221411,0.408860
0.226567,0.405042
0.231723,0.401266
0.236880,0.397531
0.242036,0.393833
0.247192,0.390173
0.252349,0.386548
0.257505,0.382957
0.262661,0.379400
