current_density_A_per_cm2,voltage_V
0.010000,1.056386
0.031902,0.993772
0.053804,0.949130
0.075707,0.912747
0.097609,0.881004
0.119511,0.852123
0.141413,0.825072
0.163315,0.799169
0.185218,0.773911
0.207120,0.748873
0.229022,0.723655
0.250924,0.697818
0.272826,0.670819
0.294729,0.641889
0.316631,0.609791
0.338533,0.572201
0.360435,0.523652
0.382337,0.443984
0.404240,0.318395
0.426142,0.306765
0.448044,0.295359
0.469946,0.284158
0.491849,0.273143
0.513751,0.262298
0.535653,0.251610
0.557555,0.241068
0.579457,0.230659
0.601360,0.220374
0.623262,0.210205
0.645164,0.200145
0.667066,0.190185
0.688968,0.180320
0.710871,0.170543
0.732773,0.160851
0.754675,0.151237
0.776577,0.141698
0.798479,0.132229
0.820382,0.122826
0.842284,0.113487
0.864186,0.104209
0.886088,0.094987
0.907990,0.085819
0.929893,0.076704
0.951795,0.067638
0.973697,0.058619
0.995599,0.050000
1.017501,0.050000
1.039404,0.050000
1.061306,0.050000
1.083208,0.050000
