current_density_A_per_m2,voltage_V
0.000000,1.206999
205.643927,0.000000
411.287853,0.000000
616.931780,0.000000
822.575706,0.000000
1028.219633,0.000000
1233.863560,0.000000
1439.507486,0.000000
1645.151413,0.000000
1850.795339,0.000000
2056.439266,0.000000
2262.083193,0.000000
2467.727119,0.000000
2673.371046,0.000000
2879.014972,0.000000
3084.658899,0.000000
3290.302826,0.000000
3495.946752,0.000000
3701.590679,0.000000
3907.234606,0.000000
4112.878532,0.000000
4318.522459,0.000000
4524.166385,0.000000
4729.810312,0.000000
4935.454239,0.000000
5141.098165,0.000000
5346.742092,0.000000
5552.386018,0.000000
5758.029945,0.000000
5963.673872,0.000000
6169.317798,0.000000
6374.961725,0.000000
6580.605651,0.000000
6786.249578,0.000000
6991.893505,0.000000
7197.537431,0.000000
7403.181358,0.000000
7608.825284,0.000000
7814.469211,0.000000
8020.113138,0.000000
8225.757064,0.000000
8431.400991,0.000000
8637.044917,0.000000
8842.688844,0.000000
9048.332771,0.000000
9253.976697,0.000000
9459.620624,0.000000
9665.264551,0.000000
9870.908477,0.000000
10076.552404,0.000000
10282.196330,0.000000
10487.840257,0.000000
10693.484184,0.000000
10899.128110,0.000000
11104.772037,0.000000
11310.415963,0.000000
11516.059890,0.000000
11721.703817,0.000000
11927.347743,0.000000
12132.991670,0.000000
