current_density_A_per_cm2,voltage_V
0.010000,1.044699
0.027657,0.984966
0.045314,0.937833
0.062971,0.896117
0.080629,0.856377
0.098286,0.816074
0.115943,0.772233
0.133600,0.719293
0.151257,0.639075
0.168914,0.449424
0.186571,0.434513
0.204228,0.420293
0.221886,0.406660
0.239543,0.393530
0.257200,0.380838
0.274857,0.368528
0.292514,0.356558
0.310171,0.344888
0.327828,0.333489
0.345485,0.322333
0.363143,0.311397
0.380800,0.300661
0.398457,0.290109
0.416114,0.279725
0.433771,0.269495
0.451428,0.259408
0.469085,0.249453
0.486742,0.239621
0.504400,0.229904
0.522057,0.220294
0.539714,0.210784
0.557371,0.201367
0.575028,0.192039
0.592685,0.182794
0.610342,0.173627
0.627999,0.164534
0.645657,0.155511
0.663314,0.146555
0.680971,0.137661
0.698628,0.128827
0.716285,0.120051
0.733942,0.111328
0.751599,0.102657
0.769256,0.094036
0.786914,0.085461
0.804571,0.076932
0.822228,0.068446
0.839885,0.060002
0.857542,0.051597
0.875199,0.050000
