current_density_A_per_cm2,voltage_V
0.010000,1.069577
0.016211,1.047517
0.022422,1.028353
0.028633,1.011282
0.034844,0.995794
0.041055,0.981542
0.047266,0.968279
0.053476,0.955825
0.059687,0.944042
0.065898,0.932824
0.072109,0.922086
0.078320,0.911760
0.084531,0.901789
0.090742,0.892129
0.096953,0.882738
0.103164,0.873583
0.109375,0.864635
0.115586,0.855870
0.121797,0.847263
0.128007,0.838797
0.134218,0.830452
0.140429,0.822213
0.146640,0.814064
0.152851,0.805992
0.159062,0.797983
0.165273,0.790026
0.171484,0.782109
0.177695,0.774220
0.183906,0.766348
0.190117,0.758483
0.196328,0.750612
0.202539,0.742726
0.208749,0.734812
0.214960,0.726858
0.221171,0.718851
0.227382,0.710779
0.233593,0.702627
0.239804,0.694379
0.246015,0.686017
0.252226,0.677523
0.258437,0.668875
0.264648,0.660048
0.270859,0.651013
0.277070,0.641737
0.283281,0.632182
0.289491,0.622299
0.295702,0.612032
0.301913,0.601309
0.308124,0.590043
0.314335,0.578117
