current_density_A_per_cm2,voltage_V
0.010000,1.056824
0.029779,0.994452
0.049557,0.947175
0.069336,0.906634
0.089114,0.869352
0.108893,0.833290
0.128672,0.796806
0.148450,0.758026
0.168229,0.713933
0.188008,0.657544
0.207786,0.559132
0.227565,0.415349
0.247343,0.400877
0.267122,0.386915
0.286901,0.373395
0.306679,0.360263
0.326458,0.347471
0.346236,0.334983
0.366015,0.322767
0.385794,0.310795
0.405572,0.299044
0.425351,0.287495
0.445130,0.276129
0.464908,0.264931
0.484687,0.253888
0.504465,0.242988
0.524244,0.232220
0.544023,0.221575
0.563801,0.211044
0.583580,0.200620
0.603358,0.190296
0.623137,0.180066
0.642916,0.169924
0.662694,0.159864
0.682473,0.149883
0.702252,0.139975
0.722030,0.130137
0.741809,0.120365
0.761587,0.110656
0.781366,0.101006
0.801145,0.091414
0.820923,0.081874
0.840702,0.072387
0.860480,0.062948
0.880259,0.053557
0.900038,0.050000
0.919816,0.050000
0.939595,0.050000
0.959374,0.050000
0.979152,0.050000
