current_density_A_per_cm2,voltage_V
0.010000,1.041025
0.028164,0.968292
0.046328,0.903931
0.064492,0.834251
0.082657,0.729288
0.100821,0.510143
0.118985,0.489214
0.137149,0.469949
0.155313,0.451981
0.173477,0.435055
0.191641,0.418984
0.209806,0.403626
0.227970,0.388873
0.246134,0.374640
0.264298,0.360857
0.282462,0.347469
0.300626,0.334430
0.318790,0.321701
0.336955,0.309250
0.355119,0.297049
0.373283,0.285075
0.391447,0.273307
0.409611,0.261727
0.427775,0.250320
0.445939,0.239072
0.464104,0.227971
0.482268,0.217006
0.500432,0.206167
0.518596,0.195445
0.536760,0.184834
0.554924,0.174325
0.573088,0.163913
0.591253,0.153591
0.609417,0.143355
0.627581,0.133199
0.645745,0.123119
0.663909,0.113111
0.682073,0.103171
0.700237,0.093295
0.718402,0.083481
0.736566,0.073726
0.754730,0.064026
0.772894,0.054379
0.791058,0.050000
0.809222,0.050000
0.827386,0.050000
0.845550,0.050000
0.863715,0.050000
0.881879,0.050000
0.900043,0.050000
