current_density_A_per_m2,voltage_V
0.000000,1.208884
248.456835,0.000000
496.913670,0.000000
745.370505,0.000000
993.827340,0.000000
1242.284175,0.000000
1490.741011,0.000000
1739.197846,0.000000
1987.654681,0.000000
2236.111516,0.000000
2484.568351,0.000000
2733.025186,0.000000
2981.482021,0.000000
3229.938856,0.000000
3478.395691,0.000000
3726.852526,0.000000
3975.309361,0.000000
4223.766196,0.000000
4472.223032,0.000000
4720.679867,0.000000
4969.136702,0.000000
5217.593537,0.000000
5466.050372,0.000000
5714.507207,0.000000
5962.964042,0.000000
6211.420877,0.000000
6459.877712,0.000000
6708.334547,0.000000
6956.791382,0.000000
7205.248217,0.000000
7453.705053,0.000000
7702.161888,0.000000
7950.618723,0.000000
8199.075558,0.000000
8447.532393,0.000000
8695.989228,0.000000
8944.446063,0.000000
9192.902898,0.000000
9441.359733,0.000000
9689.816568,0.000000
9938.273403,0.000000
10186.730238,0.000000
10435.187074,0.000000
10683.643909,0.000000
10932.100744,0.000000
11180.557579,0.000000
11429.014414,0.000000
11677.471249,0.000000
11925.928084,0.000000
12174.384919,0.000000
12422.841754,0.000000
12671.298589,0.000000
12919.755424,0.000000
13168.212259,0.000000
13416.669095,0.000000
13665.125930,0.000000
13913.582765,0.000000
14162.039600,0.000000
14410.496435,0.000000
14658.953270,0.000000
