current_density_A_per_m2,voltage_V
0.000000,1.209874
270.954185,0.000000
541.908370,0.000000
812.862554,0.000000
1083.816739,0.000000
1354.770924,0.000000
1625.725109,0.000000
1896.679293,0.000000
2167.633478,0.000000
2438.587663,0.000000
2709.541848,0.000000
2980.496033,0.000000
3251.450217,0.000000
3522.404402,0.000000
3793.358587,0.000000
4064.312772,0.000000
4335.266956,0.000000
4606.221141,0.000000
4877.175326,0.000000
5148.129511,0.000000
5419.083696,0.000000
5690.037880,0.000000
5960.992065,0.000000
6231.946250,0.000000
6502.900435,0.000000
6773.854619,0.000000
7044.808804,0.000000
7315.762989,0.000000
7586.717174,0.000000
7857.671359,0.000000
8128.625543,0.000000
8399.579728,0.000000
8670.533913,0.000000
8941.488098,0.000000
9212.442282,0.000000
9483.396467,0.000000
9754.350652,0.000000
10025.304837,0.000000
10296.259022,0.000000
10567.213206,0.000000
10838.167391,0.000000
11109.121576,0.000000
11380.075761,0.000000
11651.029945,0.000000
11921.984130,0.000000
12192.938315,0.000000
12463.892500,0.000000
12734.846685,0.000000
13005.800869,0.000000
13276.755054,0.000000
13547.709239,0.000000
13818.663424,0.000000
14089.617608,0.000000
14360.571793,0.000000
14631.525978,0.000000
14902.480163,0.000000
15173.434348,0.000000
15444.388532,0.000000
15715.342717,0.000000
15986.296902,0.000000
