current_density_A_per_cm2,voltage_V
0.010000,1.045439
0.019375,1.011650
0.028749,0.983155
0.038124,0.957951
0.047499,0.934915
0.056874,0.913343
0.066248,0.892744
0.075623,0.872746
0.084998,0.853036
0.094372,0.833328
0.103747,0.813328
0.113122,0.792699
0.122496,0.771018
0.131871,0.747693
0.141246,0.721804
0.150621,0.691736
0.159995,0.654128
0.169370,0.599606
0.178745,0.468959
0.188119,0.433000
0.197494,0.425436
0.206869,0.418049
0.216244,0.410825
0.225618,0.403751
0.234993,0.396817
0.244368,0.390011
0.253742,0.383325
0.263117,0.376751
0.272492,0.370282
0.281866,0.363910
0.291241,0.357631
0.300616,0.351438
0.309991,0.345327
0.319365,0.339292
0.328740,0.333331
0.338115,0.327438
0.347489,0.321611
0.356864,0.315846
0.366239,0.310139
0.375613,0.304489
0.384988,0.298893
0.394363,0.293347
0.403738,0.287851
0.413112,0.282401
0.422487,0.276996
0.431862,0.271633
0.441236,0.266312
0.450611,0.261030
0.459986,0.255786
0.469361,0.250578
