current_density_A_per_m2,voltage_V
0.000000,1.207475
216.453782,0.000000
432.907565,0.000000
649.361347,0.000000
865.815130,0.000000
1082.268912,0.000000
1298.722695,0.000000
1515.176477,0.000000
1731.630259,0.000000
1948.084042,0.000000
2164.537824,0.000000
2380.991607,0.000000
2597.445389,0.000000
2813.899172,0.000000
3030.352954,0.000000
3246.806736,0.000000
3463.260519,0.000000
3679.714301,0.000000
3896.168084,0.000000
4112.621866,0.000000
4329.075649,0.000000
4545.529431,0.000000
4761.983213,0.000000
4978.436996,0.000000
5194.890778,0.000000
5411.344561,0.000000
5627.798343,0.000000
5844.252126,0.000000
6060.705908,0.000000
6277.159690,0.000000
6493.613473,0.000000
6710.067255,0.000000
6926.521038,0.000000
7142.974820,0.000000
7359.428603,0.000000
7575.882385,0.000000
7792.336167,0.000000
8008.789950,0.000000
8225.243732,0.000000
8441.697515,0.000000
8658.151297,0.000000
8874.605080,0.000000
9091.058862,0.000000
9307.512644,0.000000
9523.966427,0.000000
9740.420209,0.000000
9956.873992,0.000000
10173.327774,0.000000
10389.781557,0.000000
10606.235339,0.000000
10822.689121,0.000000
11039.142904,0.000000
11255.596686,0.000000
11472.050469,0.000000
11688.504251,0.000000
11904.958034,0.000000
12121.411816,0.000000
12337.865598,0.000000
12554.319381,0.000000
12770.773163,0.000000
