current_density_A_per_cm2,voltage_V
0.010000,1.063609
0.014766,1.046688
0.019531,1.031576
0.024297,1.017858
0.029063,1.005244
0.033829,0.993525
0.038594,0.982547
0.043360,0.972191
0.048126,0.962363
0.052892,0.952989
0.057657,0.944008
0.062423,0.935372
0.067189,0.927038
0.071955,0.918972
0.076720,0.911143
0.081486,0.903527
0.086252,0.896101
0.091018,0.888846
0.095783,0.881745
0.100549,0.874782
0.105315,0.867944
0.110081,0.861219
0.114846,0.854595
0.119612,0.848063
0.124378,0.841614
0.129144,0.835240
0.133909,0.828931
0.138675,0.822682
0.143441,0.816484
0.148207,0.810333
0.152972,0.804220
0.157738,0.798142
0.162504,0.792092
0.167270,0.786064
0.172035,0.780053
0.176801,0.774053
0.181567,0.768061
0.186332,0.762070
0.191098,0.756075
0.195864,0.750070
0.200630,0.744052
0.205395,0.738013
0.210161,0.731948
0.214927,0.725851
0.219693,0.719716
0.224458,0.713536
0.229224,0.707304
0.233990,0.701012
0.238756,0.694653
0.243521,0.688217
