current_density_A_per_m2,voltage_V
0.000000,1.207764
223.015927,0.000000
446.031855,0.000000
669.047782,0.000000
892.063709,0.000000
1115.079637,0.000000
1338.095564,0.000000
1561.111491,0.000000
1784.127419,0.000000
2007.143346,0.000000
2230.159273,0.000000
2453.175201,0.000000
2676.191128,0.000000
2899.207055,0.000000
3122.222983,0.000000
3345.238910,0.000000
3568.254837,0.000000
3791.270765,0.000000
4014.286692,0.000000
4237.302619,0.000000
4460.318546,0.000000
4683.334474,0.000000
4906.350401,0.000000
5129.366328,0.000000
5352.382256,0.000000
5575.398183,0.000000
5798.414110,0.000000
6021.430038,0.000000
6244.445965,0.000000
6467.461892,0.000000
6690.477820,0.000000
6913.493747,0.000000
7136.509674,0.000000
7359.525602,0.000000
7582.541529,0.000000
7805.557456,0.000000
8028.573384,0.000000
8251.589311,0.000000
8474.605238,0.000000
8697.621166,0.000000
8920.637093,0.000000
9143.653020,0.000000
9366.668948,0.000000
9589.684875,0.000000
9812.700802,0.000000
10035.716730,0.000000
10258.732657,0.000000
10481.748584,0.000000
10704.764512,0.000000
10927.780439,0.000000
11150.796366,0.000000
11373.812294,0.000000
11596.828221,0.000000
11819.844148,0.000000
12042.860076,0.000000
12265.876003,0.000000
12488.891930,0.000000
12711.907858,0.000000
12934.923785,0.000000
13157.939712,0.000000
