current_density_A_per_cm2,voltage_V
0.010000,1.058176
0.031603,0.986254
0.053206,0.931053
0.074808,0.882122
0.096411,0.834641
0.118014,0.784529
0.139617,0.725187
0.161219,0.634644
0.182822,0.441086
0.204425,0.422647
0.226028,0.405103
0.247630,0.388302
0.269233,0.372129
0.290836,0.356494
0.312439,0.341324
0.334042,0.326560
0.355644,0.312155
0.377247,0.298068
0.398850,0.284265
0.420453,0.270719
0.442055,0.257404
0.463658,0.244299
0.485261,0.231386
0.506864,0.218649
0.528466,0.206073
0.550069,0.193647
0.571672,0.181358
0.593275,0.169198
0.614878,0.157157
0.636480,0.145228
0.658083,0.133402
0.679686,0.121675
0.701289,0.110038
0.722891,0.098488
0.744494,0.087020
0.766097,0.075628
0.787700,0.064308
0.809302,0.053057
0.830905,0.050000
0.852508,0.050000
0.874111,0.050000
0.895714,0.050000
0.917316,0.050000
0.938919,0.050000
0.960522,0.050000
0.982125,0.050000
1.003727,0.050000
1.025330,0.050000
1.046933,0.050000
1.068536,0.050000
