current_density_A_per_cm2,voltage_V
0.010000,1.046080
0.031419,0.974928
0.052837,0.920341
0.074256,0.871883
0.095675,0.824630
0.117093,0.774216
0.138512,0.713061
0.159931,0.612072
0.181349,0.436762
0.202768,0.419296
0.224187,0.402728
0.245605,0.386907
0.267024,0.371718
0.288443,0.357069
0.309861,0.342887
0.331280,0.329115
0.352699,0.315703
0.374117,0.302610
0.395536,0.289804
0.416955,0.277256
0.438373,0.264940
0.459792,0.252836
0.481211,0.240924
0.502629,0.229190
0.524048,0.217618
0.545467,0.206197
0.566885,0.194914
0.588304,0.183760
0.609723,0.172726
0.631141,0.161804
0.652560,0.150987
0.673979,0.140268
0.695397,0.129642
0.716816,0.119102
0.738235,0.108644
0.759653,0.098263
0.781072,0.087955
0.802491,0.077716
0.823909,0.067543
0.845328,0.057433
0.866747,0.050000
0.888165,0.050000
0.909584,0.050000
0.931003,0.050000
0.952421,0.050000
0.973840,0.050000
0.995259,0.050000
1.016677,0.050000
1.038096,0.050000
1.059515,0.050000
