current_density_A_per_m2,voltage_V
0.000000,1.209255
256.902407,0.000000
513.804813,0.000000
770.707220,0.000000
1027.609626,0.000000
1284.512033,0.000000
1541.414440,0.000000
1798.316846,0.000000
2055.219253,0.000000
2312.121660,0.000000
2569.024066,0.000000
2825.926473,0.000000
3082.828879,0.000000
3339.731286,0.000000
3596.633693,0.000000
3853.536099,0.000000
4110.438506,0.000000
4367.340912,0.000000
4624.243319,0.000000
4881.145726,0.000000
5138.048132,0.000000
5394.950539,0.000000
5651.852946,0.000000
5908.755352,0.000000
6165.657759,0.000000
6422.560165,0.000000
6679.462572,0.000000
6936.364979,0.000000
7193.267385,0.000000
7450.169792,0.000000
7707.072198,0.000000
7963.974605,0.000000
8220.877012,0.000000
8477.779418,0.000000
8734.681825,0.000000
8991.584231,0.000000
9248.486638,0.000000
9505.389045,0.000000
9762.291451,0.000000
10019.193858,0.000000
10276.096265,0.000000
10532.998671,0.000000
10789.901078,0.000000
11046.803484,0.000000
11303.705891,0.000000
11560.608298,0.000000
11817.510704,0.000000
12074.413111,0.000000
12331.315517,0.000000
12588.217924,0.000000
12845.120331,0.000000
13102.022737,0.000000
13358.925144,0.000000
13615.827551,0.000000
13872.729957,0.000000
14129.632364,0.000000
14386.534770,0.000000
14643.437177,0.000000
14900.339584,0.000000
15157.241990,0.000000
