current_density_A_per_cm2,voltage_V
0.010000,1.052132
0.013878,1.036296
0.017755,1.021693
0.021633,1.008063
0.025510,0.995217
0.029388,0.983008
0.033265,0.971323
0.037143,0.960069
0.041020,0.949172
0.044898,0.938568
0.048776,0.928203
0.052653,0.918028
0.056531,0.908001
0.060408,0.898083
0.064286,0.888235
0.068163,0.878424
0.072041,0.868613
0.075918,0.858766
0.079796,0.848847
0.083673,0.838815
0.087551,0.828626
0.091429,0.818233
0.095306,0.807577
0.099184,0.796593
0.103061,0.785200
0.106939,0.773298
0.110816,0.760760
0.114694,0.747417
0.118571,0.733042
0.122449,0.717311
0.126327,0.699738
0.130204,0.679548
0.134082,0.655378
0.137959,0.624470
0.141837,0.579710
0.145714,0.488244
0.149592,0.462126
0.153469,0.458329
0.157347,0.454582
0.161224,0.450882
0.165102,0.447227
0.168980,0.443615
0.172857,0.440045
0.176735,0.436514
0.180612,0.433022
0.184490,0.429567
0.188367,0.426147
0.192245,0.422761
0.196122,0.419409
0.200000,0.416088
