current_density_A_per_cm2,voltage_V
0.010000,1.050634
0.029399,0.989122
0.048799,0.942670
0.068198,0.903104
0.087597,0.867038
0.106996,0.832557
0.126396,0.798229
0.145795,0.762615
0.165194,0.723740
0.184594,0.677933
0.203993,0.615316
0.223392,0.470907
0.242791,0.397483
0.262191,0.383814
0.281590,0.370593
0.300989,0.357763
0.320389,0.345279
0.339788,0.333102
0.359187,0.321200
0.378586,0.309546
0.397986,0.298116
0.417385,0.286890
0.436784,0.275850
0.456184,0.264980
0.475583,0.254268
0.494982,0.243700
0.514381,0.233266
0.533781,0.222957
0.553180,0.212764
0.572579,0.202680
0.591978,0.192696
0.611378,0.182808
0.630777,0.173009
0.650176,0.163294
0.669576,0.153658
0.688975,0.144097
0.708374,0.134606
0.727773,0.125183
0.747173,0.115823
0.766572,0.106524
0.785971,0.097282
0.805371,0.088095
0.824770,0.078960
0.844169,0.069875
0.863568,0.060838
0.882968,0.051846
0.902367,0.050000
0.921766,0.050000
0.941166,0.050000
0.960565,0.050000
