current_density_A_per_cm2,voltage_V
0.010000,1.056615
0.022583,1.014496
0.035167,0.980900
0.047750,0.952173
0.060334,0.926535
0.072917,0.902969
0.085501,0.880829
0.098084,0.859665
0.110668,0.839137
0.123251,0.818966
0.135835,0.798903
0.148418,0.778701
0.161002,0.758097
0.173585,0.736774
0.186169,0.714325
0.198752,0.690165
0.211336,0.663377
0.223919,0.632339
0.236503,0.593652
0.249086,0.537771
0.261670,0.402668
0.274253,0.376921
0.286836,0.368345
0.299420,0.359930
0.312003,0.351663
0.324587,0.343534
0.337170,0.335533
0.349754,0.327650
0.362337,0.319878
0.374921,0.312209
0.387504,0.304638
0.400088,0.297158
0.412671,0.289764
0.425255,0.282451
0.437838,0.275214
0.450422,0.268050
0.463005,0.260954
0.475589,0.253923
0.488172,0.246953
0.500756,0.240043
0.513339,0.233188
0.525923,0.226386
0.538506,0.219635
0.551089,0.212933
0.563673,0.206277
0.576256,0.199666
0.588840,0.193097
0.601423,0.186569
0.614007,0.180080
0.626590,0.173629
