current_density_A_per_cm2,voltage_V
0.010000,1.064003
0.038172,0.977918
0.066344,0.915774
0.094517,0.861982
0.122689,0.810520
0.150861,0.756870
0.179033,0.694214
0.207206,0.600285
0.235378,0.403250
0.263550,0.381958
0.291722,0.361621
0.319894,0.342074
0.348067,0.323190
0.376239,0.304872
0.404411,0.287042
0.432583,0.269638
0.460756,0.252607
0.488928,0.235907
0.517100,0.219503
0.545272,0.203364
0.573445,0.187465
0.601617,0.171783
0.629789,0.156299
0.657961,0.140996
0.686133,0.125859
0.714306,0.110876
0.742478,0.096035
0.770650,0.081325
0.798822,0.066737
0.826995,0.052264
0.855167,0.050000
0.883339,0.050000
0.911511,0.050000
0.939683,0.050000
0.967856,0.050000
0.996028,0.050000
1.024200,0.050000
1.052372,0.050000
1.080545,0.050000
1.108717,0.050000
1.136889,0.050000
1.165061,0.050000
1.193234,0.050000
1.221406,0.050000
1.249578,0.050000
1.277750,0.050000
1.305922,0.050000
1.334095,0.050000
1.362267,0.050000
1.390439,0.050000
