current_density_A_per_cm2,voltage_V
0.010000,1.057257
0.014679,1.040133
0.019358,1.024722
0.024037,1.010630
0.028716,0.997580
0.033394,0.985373
0.038073,0.973859
0.042752,0.962924
0.047431,0.952475
0.052110,0.942439
0.056789,0.932758
0.061468,0.923380
0.066147,0.914264
0.070826,0.905374
0.075505,0.896678
0.080183,0.888150
0.084862,0.879764
0.089541,0.871499
0.094220,0.863335
0.098899,0.855254
0.103578,0.847237
0.108257,0.839268
0.112936,0.831333
0.117615,0.823414
0.122294,0.815496
0.126972,0.807565
0.131651,0.799603
0.136330,0.791595
0.141009,0.783523
0.145688,0.775369
0.150367,0.767111
0.155046,0.758729
0.159725,0.750196
0.164404,0.741486
0.169082,0.732565
0.173761,0.723395
0.178440,0.713933
0.183119,0.704125
0.187798,0.693905
0.192477,0.683191
0.197156,0.671880
0.201835,0.659837
0.206514,0.646880
0.211193,0.632757
0.215871,0.617104
0.220550,0.599362
0.225229,0.578610
0.229908,0.553165
0.234587,0.519392
0.239266,0.466642
