current_density_A_per_m2,voltage_V
0.000000,1.209675
266.426559,0.000000
532.853119,0.000000
799.279678,0.000000
1065.706238,0.000000
1332.132797,0.000000
1598.559356,0.000000
1864.985916,0.000000
2131.412475,0.000000
2397.839035,0.000000
2664.265594,0.000000
2930.692153,0.000000
3197.118713,0.000000
3463.545272,0.000000
3729.971832,0.000000
3996.398391,0.000000
4262.824950,0.000000
4529.251510,0.000000
4795.678069,0.000000
5062.104629,0.000000
5328.531188,0.000000
5594.957747,0.000000
5861.384307,0.000000
6127.810866,0.000000
6394.237426,0.000000
6660.663985,0.000000
6927.090544,0.000000
7193.517104,0.000000
7459.943663,0.000000
7726.370223,0.000000
7992.796782,0.000000
8259.223341,0.000000
8525.649901,0.000000
8792.076460,0.000000
9058.503020,0.000000
9324.929579,0.000000
9591.356138,0.000000
9857.782698,0.000000
10124.209257,0.000000
10390.635817,0.000000
10657.062376,0.000000
10923.488935,0.000000
11189.915495,0.000000
11456.342054,0.000000
11722.768614,0.000000
11989.195173,0.000000
12255.621732,0.000000
12522.048292,0.000000
12788.474851,0.000000
13054.901411,0.000000
13321.327970,0.000000
13587.754529,0.000000
13854.181089,0.000000
14120.607648,0.000000
14387.034208,0.000000
14653.460767,0.000000
14919.887327,0.000000
15186.313886,0.000000
15452.740445,0.000000
15719.167005,0.000000
