current_density_A_per_m2,voltage_V
0.000000,1.207451
215.893921,0.000000
431.787841,0.000000
647.681762,0.000000
863.575682,0.000000
1079.469603,0.000000
1295.363524,0.000000
1511.257444,0.000000
1727.151365,0.000000
1943.045286,0.000000
2158.939206,0.000000
2374.833127,0.000000
2590.727047,0.000000
2806.620968,0.000000
3022.514889,0.000000
3238.408809,0.000000
3454.302730,0.000000
3670.196650,0.000000
3886.090571,0.000000
4101.984492,0.000000
4317.878412,0.000000
4533.772333,0.000000
4749.666253,0.000000
4965.560174,0.000000
5181.454095,0.000000
5397.348015,0.000000
5613.241936,0.000000
5829.135857,0.000000
6045.029777,0.000000
6260.923698,0.000000
6476.817618,0.000000
6692.711539,0.000000
6908.605460,0.000000
7124.499380,0.000000
7340.393301,0.000000
7556.287221,0.000000
7772.181142,0.000000
7988.075063,0.000000
8203.968983,0.000000
8419.862904,0.000000
8635.756825,0.000000
8851.650745,0.000000
9067.544666,0.000000
9283.438586,0.000000
9499.332507,0.000000
9715.226428,0.000000
9931.120348,0.000000
10147.014269,0.000000
10362.908189,0.000000
10578.802110,0.000000
10794.696031,0.000000
11010.589951,0.000000
11226.483872,0.000000
11442.377792,0.000000
11658.271713,0.000000
11874.165634,0.000000
12090.059554,0.000000
12305.953475,0.000000
12521.847396,0.000000
12737.741316,0.000000
