current_density_A_per_cm2,voltage_V
0.010000,1.046618
0.013878,1.029340
0.017755,1.013167
0.021633,0.997826
0.025510,0.983111
0.029388,0.968857
0.033265,0.954925
0.037143,0.941193
0.041020,0.927549
0.044898,0.913883
0.048776,0.900080
0.052653,0.886018
0.056531,0.871553
0.060408,0.856512
0.064286,0.840673
0.068163,0.823735
0.072041,0.805266
0.075918,0.784607
0.079796,0.760645
0.083673,0.731269
0.087551,0.691590
0.091429,0.624709
0.095306,0.519152
0.099184,0.514264
0.103061,0.509480
0.106939,0.504793
0.110816,0.500197
0.114694,0.495687
0.118571,0.491257
0.122449,0.486905
0.126327,0.482625
0.130204,0.478413
0.134082,0.474267
0.137959,0.470182
0.141837,0.466157
0.145714,0.462187
0.149592,0.458271
0.153469,0.454406
0.157347,0.450590
0.161224,0.446821
0.165102,0.443096
0.168980,0.439414
0.172857,0.435774
0.176735,0.432173
0.180612,0.428609
0.184490,0.425083
0.188367,0.421591
0.192245,0.418134
0.196122,0.414708
0.200000,0.411315
