current_density_A_per_cm2,voltage_V
0.010000,1.042105
0.022249,0.993920
0.034498,0.952396
0.046746,0.913491
0.058995,0.874483
0.071244,0.832437
0.083493,0.782224
0.095742,0.708391
0.107990,0.504725
0.120239,0.491172
0.132488,0.478348
0.144737,0.466138
0.156986,0.454456
0.169234,0.443230
0.181483,0.432403
0.193732,0.421927
0.205981,0.411765
0.218229,0.401881
0.230478,0.392250
0.242727,0.382846
0.254976,0.373649
0.267225,0.364640
0.279473,0.355805
0.291722,0.347129
0.303971,0.338599
0.316220,0.330206
0.328469,0.321938
0.340717,0.313788
0.352966,0.305748
0.365215,0.297811
0.377464,0.289969
0.389713,0.282218
0.401961,0.274552
0.414210,0.266965
0.426459,0.259455
0.438708,0.252016
0.450957,0.244645
0.463205,0.237338
0.475454,0.230092
0.487703,0.222905
0.499952,0.215772
0.512200,0.208693
0.524449,0.201664
0.536698,0.194683
0.548947,0.187748
0.561196,0.180857
0.573444,0.174008
0.585693,0.167199
0.597942,0.160430
0.610191,0.153698
