current_density_A_per_cm2,voltage_V
0.010000,1.036456
0.027433,0.971890
0.044867,0.917803
0.062300,0.865598
0.079734,0.808146
0.097167,0.729880
0.114601,0.494414
0.132034,0.476445
0.149467,0.459733
0.166901,0.444031
0.184334,0.429159
0.201768,0.414981
0.219201,0.401391
0.236635,0.388308
0.254068,0.375663
0.271502,0.363403
0.288935,0.351484
0.306368,0.339867
0.323802,0.328522
0.341235,0.317421
0.358669,0.306542
0.376102,0.295864
0.393536,0.285370
0.410969,0.275045
0.428402,0.264876
0.445836,0.254850
0.463269,0.244958
0.480703,0.235189
0.498136,0.225535
0.515570,0.215989
0.533003,0.206544
0.550436,0.197192
0.567870,0.187930
0.585303,0.178751
0.602737,0.169651
0.620170,0.160626
0.637604,0.151670
0.655037,0.142782
0.672471,0.133957
0.689904,0.125192
0.707337,0.116485
0.724771,0.107832
0.742204,0.099231
0.759638,0.090680
0.777071,0.082176
0.794505,0.073718
0.811938,0.065303
0.829371,0.056930
0.846805,0.050000
0.864238,0.050000
