current_density_A_per_cm2,voltage_V
0.010000,1.051054
0.014171,1.033966
0.018341,1.018276
0.022512,1.003670
0.026683,0.989922
0.030853,0.976862
0.035024,0.964356
0.039195,0.952298
0.043365,0.940601
0.047536,0.929190
0.051707,0.918003
0.055878,0.906981
0.060048,0.896072
0.064219,0.885226
0.068390,0.874395
0.072560,0.863530
0.076731,0.852580
0.080902,0.841492
0.085072,0.830204
0.089243,0.818649
0.093414,0.806745
0.097584,0.794395
0.101755,0.781475
0.105926,0.767828
0.110096,0.753241
0.114267,0.737416
0.118438,0.719919
0.122608,0.700067
0.126779,0.676693
0.130950,0.647543
0.135121,0.607242
0.139291,0.535987
0.143462,0.467395
0.147633,0.463229
0.151803,0.459125
0.155974,0.455079
0.160145,0.451089
0.164315,0.447151
0.168486,0.443264
0.172657,0.439426
0.176827,0.435633
0.180998,0.431885
0.185169,0.428180
0.189339,0.424515
0.193510,0.420889
0.197681,0.417301
0.201852,0.413750
0.206022,0.410233
0.210193,0.406750
0.214364,0.403299
