current_density_A_per_m2,voltage_V
0.000000,1.210300
280.639800,0.000000
561.279599,0.000000
841.919399,0.000000
1122.559199,0.000000
1403.198998,0.000000
1683.838798,0.000000
1964.478598,0.000000
2245.118397,0.000000
2525.758197,0.000000
2806.397997,0.000000
3087.037796,0.000000
3367.677596,0.000000
3648.317396,0.000000
3928.957195,0.000000
4209.596995,0.000000
4490.236795,0.000000
4770.876594,0.000000
5051.516394,0.000000
5332.156194,0.000000
5612.795993,0.000000
5893.435793,0.000000
6174.075593,0.000000
6454.715393,0.000000
6735.355192,0.000000
7015.994992,0.000000
7296.634792,0.000000
7577.274591,0.000000
7857.914391,0.000000
8138.554191,0.000000
8419.193990,0.000000
8699.833790,0.000000
8980.473590,0.000000
9261.113389,0.000000
9541.753189,0.000000
9822.392989,0.000000
10103.032788,0.000000
10383.672588,0.000000
10664.312388,0.000000
10944.952187,0.000000
11225.591987,0.000000
11506.231787,0.000000
11786.871586,0.000000
12067.511386,0.000000
12348.151186,0.000000
12628.790985,0.000000
12909.430785,0.000000
13190.070585,0.000000
13470.710384,0.000000
13751.350184,0.000000
14031.989984,0.000000
14312.629783,0.000000
14593.269583,0.000000
14873.909383,0.000000
15154.549182,0.000000
15435.188982,0.000000
15715.828782,0.000000
15996.468581,0.000000
16277.108381,0.000000
16557.748181,0.000000
