current_density_A_per_cm2,voltage_V
0.010000,1.057405
0.028278,1.000742
0.046555,0.958309
0.064833,0.922846
0.083110,0.891367
0.101388,0.862309
0.119666,0.834704
0.137943,0.807863
0.156221,0.781214
0.174498,0.754200
0.192776,0.726184
0.211053,0.696304
0.229331,0.663199
0.247609,0.624297
0.265886,0.573365
0.284164,0.485171
0.302441,0.364174
0.320719,0.352506
0.338997,0.341111
0.357274,0.329961
0.375552,0.319032
0.393829,0.308305
0.412107,0.297763
0.430385,0.287389
0.448662,0.277171
0.466940,0.267097
0.485217,0.257156
0.503495,0.247338
0.521772,0.237636
0.540050,0.228041
0.558328,0.218547
0.576605,0.209147
0.594883,0.199836
0.613160,0.190608
0.631438,0.181459
0.649716,0.172384
0.667993,0.163379
0.686271,0.154441
0.704548,0.145567
0.722826,0.136752
0.741104,0.127995
0.759381,0.119292
0.777659,0.110641
0.795936,0.102040
0.814214,0.093486
0.832491,0.084977
0.850769,0.076512
0.869047,0.068088
0.887324,0.059704
0.905602,0.051359
