current_density_A_per_cm2,voltage_V
0.010000,1.052260
0.038560,0.970795
0.067120,0.913365
0.095679,0.864893
0.124239,0.820065
0.152799,0.775773
0.181359,0.729055
0.209919,0.675198
0.238478,0.601316
0.267038,0.387891
0.295598,0.369194
0.324158,0.351263
0.352717,0.333974
0.381277,0.317233
0.409837,0.300965
0.438397,0.285109
0.466957,0.269614
0.495516,0.254440
0.524076,0.239552
0.552636,0.224921
0.581196,0.210522
0.609756,0.196333
0.638315,0.182335
0.666875,0.168513
0.695435,0.154852
0.723995,0.141339
0.752555,0.127963
0.781114,0.114715
0.809674,0.101585
0.838234,0.088565
0.866794,0.075649
0.895353,0.062829
0.923913,0.050100
0.952473,0.050000
0.981033,0.050000
1.009593,0.050000
1.038152,0.050000
1.066712,0.050000
1.095272,0.050000
1.123832,0.050000
1.152392,0.050000
1.180951,0.050000
1.209511,0.050000
1.238071,0.050000
1.266631,0.050000
1.295190,0.050000
1.323750,0.050000
1.352310,0.050000
1.380870,0.050000
1.409430,0.050000
