current_density_A_per_cm2,voltage_V
0.010000,1.051111
0.031727,0.970825
0.053455,0.904834
0.075182,0.839207
0.096910,0.758733
0.118637,0.554274
0.140365,0.469287
0.162092,0.447598
0.183820,0.427324
0.205547,0.408178
0.227275,0.389952
0.249002,0.372490
0.270730,0.355675
0.292457,0.339411
0.314185,0.323626
0.335912,0.308259
0.357640,0.293261
0.379367,0.278589
0.401094,0.264210
0.422822,0.250094
0.444549,0.236216
0.466277,0.222554
0.488004,0.209089
0.509732,0.195804
0.531459,0.182686
0.553187,0.169721
0.574914,0.156898
0.596642,0.144206
0.618369,0.131638
0.640097,0.119183
0.661824,0.106836
0.683552,0.094588
0.705279,0.082435
0.727007,0.070370
0.748734,0.058389
0.770461,0.050000
0.792189,0.050000
0.813916,0.050000
0.835644,0.050000
0.857371,0.050000
0.879099,0.050000
0.900826,0.050000
0.922554,0.050000
0.944281,0.050000
0.966009,0.050000
0.987736,0.050000
1.009464,0.050000
1.031191,0.050000
1.052919,0.050000
1.074646,0.050000
