current_density_A_per_cm2,voltage_V
0.010000,1.047036
0.031338,0.975712
0.052676,0.920250
0.074013,0.870230
0.095351,0.820338
0.116689,0.764977
0.138027,0.691426
0.159365,0.480603
0.180702,0.438316
0.202040,0.420628
0.223378,0.403822
0.244716,0.387750
0.266054,0.372299
0.287391,0.357378
0.308729,0.342917
0.330067,0.328858
0.351405,0.315152
0.372742,0.301761
0.394080,0.288652
0.415418,0.275795
0.436756,0.263167
0.458094,0.250747
0.479431,0.238516
0.500769,0.226460
0.522107,0.214563
0.543445,0.202813
0.564783,0.191200
0.586120,0.179714
0.607458,0.168346
0.628796,0.157088
0.650134,0.145933
0.671472,0.134874
0.692809,0.123907
0.714147,0.113024
0.735485,0.102222
0.756823,0.091495
0.778161,0.080841
0.799498,0.070254
0.820836,0.059732
0.842174,0.050000
0.863512,0.050000
0.884850,0.050000
0.906187,0.050000
0.927525,0.050000
0.948863,0.050000
0.970201,0.050000
0.991538,0.050000
1.012876,0.050000
1.034214,0.050000
1.055552,0.050000
