current_density_A_per_cm2,voltage_V
0.010000,1.052328
0.038007,0.968281
0.066014,0.907710
0.094021,0.855331
0.122028,0.805217
0.150036,0.752910
0.178043,0.691696
0.206050,0.599874
0.234057,0.402531
0.262064,0.382370
0.290071,0.363152
0.318078,0.344713
0.346085,0.326930
0.374092,0.309706
0.402100,0.292963
0.430107,0.276641
0.458114,0.260688
0.486121,0.245061
0.514128,0.229727
0.542135,0.214655
0.570142,0.199819
0.598149,0.185198
0.626156,0.170773
0.654164,0.156526
0.682171,0.142444
0.710178,0.128513
0.738185,0.114723
0.766192,0.101062
0.794199,0.087523
0.822206,0.074096
0.850213,0.060774
0.878220,0.050000
0.906228,0.050000
0.934235,0.050000
0.962242,0.050000
0.990249,0.050000
1.018256,0.050000
1.046263,0.050000
1.074270,0.050000
1.102277,0.050000
1.130284,0.050000
1.158291,0.050000
1.186299,0.050000
1.214306,0.050000
1.242313,0.050000
1.270320,0.050000
1.298327,0.050000
1.326334,0.050000
1.354341,0.050000
1.382348,0.050000
