current_density_A_per_cm2,voltage_V
0.010000,1.055642
0.026971,0.999217
0.043942,0.956024
0.060913,0.919396
0.077884,0.886448
0.094855,0.855591
0.111826,0.825763
0.128797,0.796105
0.145768,0.765758
0.162739,0.733657
0.179710,0.698170
0.196681,0.656166
0.213652,0.599540
0.230623,0.486576
0.247594,0.389549
0.264565,0.377363
0.281536,0.365527
0.298507,0.354003
0.315478,0.342758
0.332449,0.331765
0.349420,0.321001
0.366391,0.310444
0.383362,0.300077
0.400332,0.289885
0.417303,0.279853
0.434274,0.269968
0.451245,0.260222
0.468216,0.250603
0.485187,0.241102
0.502158,0.231713
0.519129,0.222428
0.536100,0.213240
0.553071,0.204144
0.570042,0.195134
0.587013,0.186205
0.603984,0.177353
0.620955,0.168574
0.637926,0.159864
0.654897,0.151220
0.671868,0.142638
0.688839,0.134114
0.705810,0.125648
0.722781,0.117234
0.739752,0.108873
0.756723,0.100560
0.773694,0.092294
0.790665,0.084074
0.807636,0.075896
0.824607,0.067760
0.841578,0.059663
