current_density_A_per_cm2,voltage_V
0.010000,1.063651
0.030908,1.000304
0.051817,0.954189
0.072725,0.916076
0.093634,0.882419
0.114542,0.851432
0.135451,0.822036
0.156359,0.793476
0.177268,0.765131
0.198176,0.736399
0.219085,0.706586
0.239993,0.674739
0.260902,0.639320
0.281810,0.597304
0.302719,0.540845
0.323627,0.430602
0.344536,0.338661
0.365444,0.325789
0.386353,0.313198
0.407261,0.300860
0.428170,0.288750
0.449078,0.276849
0.469987,0.265137
0.490895,0.253598
0.511803,0.242220
0.532712,0.230989
0.553620,0.219895
0.574529,0.208927
0.595437,0.198078
0.616346,0.187338
0.637254,0.176702
0.658163,0.166162
0.679071,0.155713
0.699980,0.145349
0.720888,0.135066
0.741797,0.124859
0.762705,0.114723
0.783614,0.104656
0.804522,0.094653
0.825431,0.084711
0.846339,0.074828
0.867248,0.065001
0.888156,0.055226
0.909065,0.050000
0.929973,0.050000
0.950882,0.050000
0.971790,0.050000
0.992698,0.050000
1.013607,0.050000
1.034515,0.050000
