current_density_A_per_cm2,voltage_V
0.010000,1.059128
0.013878,1.043058
0.017755,1.028205
0.021633,1.014313
0.025510,1.001189
0.029388,0.988687
0.033265,0.976692
0.037143,0.965110
0.041020,0.953865
0.044898,0.942892
0.048776,0.932133
0.052653,0.921538
0.056531,0.911060
0.060408,0.900657
0.064286,0.890285
0.068163,0.879904
0.072041,0.869471
0.075918,0.858940
0.079796,0.848264
0.083673,0.837389
0.087551,0.826252
0.091429,0.814781
0.095306,0.802887
0.099184,0.790462
0.103061,0.777365
0.106939,0.763410
0.110816,0.748341
0.114694,0.731790
0.118571,0.713197
0.122449,0.691638
0.126327,0.665432
0.130204,0.630949
0.134082,0.577580
0.137959,0.478125
0.141837,0.474065
0.145714,0.470062
0.149592,0.466112
0.153469,0.462214
0.157347,0.458365
0.161224,0.454562
0.165102,0.450805
0.168980,0.447091
0.172857,0.443418
0.176735,0.439785
0.180612,0.436190
0.184490,0.432632
0.188367,0.429110
0.192245,0.425621
0.196122,0.422165
0.200000,0.418741
